Country,Date,District,Confirmed,Confirmed-total,Deaths,Deaths-total,Recovered,Recovered-total,Imported,Local,New Arrival-T,Cumulative high-risk traveller,Contacts on Follow-up,Contacts discharged,Samples Recieved,Total Tested,Positive,Negative,Average Tests,Age group,Male,Female,Unknown,Local Transmission,Imported
Malawi,24 July 2020,Chiradzulu,0,17,0,0,0,24,12,5,,,,,,,,,,,,,,,
Malawi,24 July 2020,Chitipa,0,46,0,2,0,38,4,42,,,,,,,,,,,,,,,
Malawi,24 July 2020,Dedza,0,26,0,0,2,20,23,3,,,,,,,,,,,,,,,
Malawi,24 July 2020,Dowa,0,58,0,1,0,12,25,33,,,,,,,,,,,,,,,
Malawi,24 July 2020,Karonga,0,39,0,2,1,12,12,27,,,,,,,,,,,,,,,
Malawi,24 July 2020,Kasungu,1,38,0,1,0,8,14,24,,,,,,,,,,,,,,,
Malawi,24 July 2020,Likoma,0,2,0,0,0,0,0,2,,,,,,,,,,,,,,,
Malawi,24 July 2020,Lilongwe,17,697,0,14,0,354,89,608,,,,,,,,,,,,,,,
Malawi,24 July 2020,Machinga,6,51,0,0,0,26,44,7,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mangochi,2,114,0,0,20,81,85,29,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mchinji,2,49,0,5,4,16,5,44,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mulanje,0,30,0,1,0,13,9,21,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mwanza,2,30,0,1,0,9,13,17,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mwanza PoE,0,173,0,0,0,173,173,0,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mzimba North,0,446,0,10,5,195,11,435,,,,,,,,,,,,,,,
Malawi,24 July 2020,Mzimba South,1,101,0,1,0,21,29,72,,,,,,,,,,,,,,,
Malawi,24 July 2020,Neno,0,40,0,0,0,10,2,38,,,,,,,,,,,,,,,
Malawi,24 July 2020,Nkhata Bay,6,124,0,2,0,33,30,94,,,,,,,,,,,,,,,
Malawi,24 July 2020,Nkhotakota,1,33,0,0,0,22,29,4,,,,,,,,,,,,,,,
Malawi,24 July 2020,Nsanje,0,33,0,1,0,19,23,10,,,,,,,,,,,,,,,
Malawi,24 July 2020,Ntcheu,0,37,0,0,0,15,26,11,,,,,,,,,,,,,,,
Malawi,24 July 2020,Ntchisi,1,2,0,0,0,0,0,2,,,,,,,,,,,,,,,
Malawi,24 July 2020,Phalombe,0,9,0,0,0,5,3,6,,,,,,,,,,,,,,,
Malawi,24 July 2020,Rumphi,0,26,2,2,0,12,7,19,,,,,,,,,,,,,,,
Malawi,24 July 2020,Salima,1,24,0,0,0,21,19,5,,,,,,,,,,,,,,,
Malawi,24 July 2020,Thyolo,0,46,0,1,3,31,26,20,,,,,,,,,,,,,,,
Malawi,24 July 2020,Zomba,0,84,0,4,0,21,26,58,,,,,,,,,,,,,,,
Malawi,25 July 2020,Balaka,0,38,0,1,0,24,34,4,2,,,,,,,,,,,,,,
Malawi,25 July 2020,Blantyre,39,1061,7,45,200,340,133,928,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Chikwawa,0,20,0,0,0,23,16,4,4,,,,,,,,,,,,,,
Malawi,25 July 2020,Chiradzulu,0,17,0,0,0,24,12,5,1,,,,,,,,,,,,,,
Malawi,25 July 2020,Chitipa,0,46,0,2,0,38,4,42,2,,,,,,,,,,,,,,
Malawi,25 July 2020,Dedza,0,26,0,0,1,21,23,3,6,,,,,,,,,,,,,,
Malawi,25 July 2020,Dowa,0,58,0,1,0,12,25,33,2,,,,,,,,,,,,,,
Malawi,25 July 2020,Karonga,3,42,0,2,1,13,12,30,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Kasungu,1,39,0,1,1,9,14,25,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Likoma,0,2,0,0,0,0,0,2,2,,,,,,,,,,,,,,
Malawi,25 July 2020,Lilongwe,27,724,0,14,0,354,90,634,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Machinga,0,51,0,0,0,26,44,7,1,,,,,,,,,,,,,,
Malawi,25 July 2020,Mangochi,0,114,0,0,0,81,85,29,1,,,,,,,,,,,,,,
Malawi,25 July 2020,Mchinji,0,49,0,5,0,16,5,44,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Mulanje,1,31,0,1,0,13,9,22,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Mwanza,1,30,0,1,0,9,13,17,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Mwanza PoE,0,173,0,0,0,173,173,0,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Mzimba North,14,460,0,10,0,195,11,449,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Mzimba South,0,101,0,1,0,21,29,72,1,,,,,,,,,,,,,,
Malawi,25 July 2020,Neno,0,40,0,0,0,10,2,38,2,,,,,,,,,,,,,,
Malawi,25 July 2020,Nkhata Bay,4,128,0,2,0,33,30,98,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Nkhotakota,1,34,0,0,0,22,29,5,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Nsanje,1,34,0,1,0,19,23,11,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Ntcheu,0,37,0,0,2,17,26,11,5,,,,,,,,,,,,,,
Malawi,25 July 2020,Ntchisi,0,2,0,0,0,0,0,2,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Phalombe,0,9,0,0,0,5,3,6,6,,,,,,,,,,,,,,
Malawi,25 July 2020,Rumphi,0,26,0,2,0,12,7,19,1,,,,,,,,,,,,,,
Malawi,25 July 2020,Salima,1,25,0,0,0,21,19,6,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Thyolo,2,48,0,1,0,31,26,22,0,,,,,,,,,,,,,,
Malawi,25 July 2020,Zomba,8,92,0,4,2,23,29,63,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Balaka,0,38,0,1,0,24,34,4,2,,,,,,,,,,,,,,
Malawi,26 July 2020,Blantyre,34,1095,1,46,0,340,133,962,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Chikwawa,0,26,0,0,0,23,22,4,5,,,,,,,,,,,,,,
Malawi,26 July 2020,Chiradzulu,0,17,0,0,0,14,12,5,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Chitipa,0,46,0,2,0,38,4,42,2,,,,,,,,,,,,,,
Malawi,26 July 2020,Dedza,0,30,0,0,1,22,23,7,6,,,,,,,,,,,,,,
Malawi,26 July 2020,Dowa,0,58,0,1,0,12,25,33,3,,,,,,,,,,,,,,
Malawi,26 July 2020,Karonga,8,50,0,2,0,13,12,38,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Kasungu,1,40,0,1,0,9,14,26,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Likoma,0,2,0,0,0,0,0,2,2,,,,,,,,,,,,,,
Malawi,26 July 2020,Lilongwe,17,742,4,18,0,354,91,651,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Machinga,6,57,0,0,0,26,50,7,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Mangochi,10,124,0,0,0,81,95,29,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Mchinji,0,49,0,5,0,16,5,44,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Mulanje,0,31,0,1,4,17,9,22,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Mwanza,0,20,0,1,4,13,7,13,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Mwanza PoE,0,173,0,0,0,173,173,0,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Mzimba North,5,465,0,10,0,195,11,454,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Mzimba South,4,105,0,1,1,22,29,76,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Neno,15,55,0,0,0,10,2,53,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Nkhata Bay,1,129,0,2,29,72,31,98,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Nkhotakota,0,34,0,0,3,25,29,5,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Nsanje,0,34,0,1,0,19,23,11,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Ntcheu,1,38,0,0,7,24,27,11,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Ntchisi,0,2,0,0,0,0,0,2,2,,,,,,,,,,,,,,
Malawi,26 July 2020,Phalombe,0,9,0,0,1,6,3,6,6,,,,,,,,,,,,,,
Malawi,26 July 2020,Rumphi,0,26,0,2,1,13,7,19,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Salima,1,25,0,0,0,21,20,5,0,,,,,,,,,,,,,,
Malawi,26 July 2020,Thyolo,0,48,0,1,9,40,26,22,1,,,,,,,,,,,,,,
Malawi,26 July 2020,Zomba,4,96,0,4,0,23,29,67,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Balaka,0,38,0,1,1,25,34,4,3,,,,,,,,,,,,,,
Malawi,27 July 2020,Blantyre,7,1102,0,46,6,346,133,969,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Chikwawa,0,26,0,0,0,23,22,4,6,,,,,,,,,,,,,,
Malawi,27 July 2020,Chiradzulu,0,17,0,0,0,14,12,5,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Chitipa,0,46,0,2,0,38,4,42,3,,,,,,,,,,,,,,
Malawi,27 July 2020,Dedza,0,30,0,0,2,24,23,7,7,,,,,,,,,,,,,,
Malawi,27 July 2020,Dowa,0,58,0,1,2,14,25,33,4,,,,,,,,,,,,,,
Malawi,27 July 2020,Karonga,0,50,1,3,0,13,12,38,1,,,,,,,,,,,,,,
Malawi,27 July 2020,Kasungu,0,40,0,1,0,9,14,26,1,,,,,,,,,,,,,,
Malawi,27 July 2020,Likoma,0,2,0,0,0,0,0,2,3,,,,,,,,,,,,,,
Malawi,27 July 2020,Lilongwe,12,754,2,20,0,354,91,663,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Machinga,0,57,0,0,0,26,50,7,1,,,,,,,,,,,,,,
Malawi,27 July 2020,Mangochi,0,124,0,0,0,81,95,29,1,,,,,,,,,,,,,,
Malawi,27 July 2020,Mchinji,0,49,0,5,0,16,5,44,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Mulanje,0,31,0,1,0,17,9,22,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Mwanza,0,20,0,1,0,13,7,13,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Mwanza PoE,0,173,0,0,0,173,173,0,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Mzimba North,6,471,0,10,8,203,11,460,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Mzimba South,0,105,1,2,0,22,29,76,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Neno,8,63,0,0,0,10,2,61,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Nkhata Bay,4,133,0,2,0,72,31,102,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Nkhotakota,0,34,0,0,2,27,29,5,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Nsanje,0,34,0,1,0,19,23,11,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Ntcheu,0,38,0,0,0,24,27,11,1,,,,,,,,,,,,,,
Malawi,27 July 2020,Ntchisi,0,2,0,0,0,0,0,2,3,,,,,,,,,,,,,,
Malawi,27 July 2020,Phalombe,0,9,0,0,0,6,3,6,7,,,,,,,,,,,,,,
Malawi,27 July 2020,Rumphi,1,27,0,2,0,13,7,20,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Salima,7,32,0,0,0,21,20,12,0,,,,,,,,,,,,,,
Malawi,27 July 2020,Thyolo,0,48,0,1,0,40,26,22,2,,,,,,,,,,,,,,
Malawi,27 July 2020,Zomba,0,96,0,4,1,24,29,67,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Balaka,0,38,0,1,0,25,34,4,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Blantyre,15,1119,0,46,10,356,139,980,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Chikwawa,0,26,0,0,0,23,22,4,6,,,,,,,,,,,,,,
Malawi,28 July 2020,Chiradzulu,0,17,0,0,0,14,12,5,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Chitipa,2,48,0,2,0,38,6,42,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Dedza,0,31,0,0,0,24,24,7,7,,,,,,,,,,,,,,
Malawi,28 July 2020,Dowa,0,58,0,1,9,23,25,33,5,,,,,,,,,,,,,,
Malawi,28 July 2020,Karonga,1,51,0,3,0,13,12,39,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Kasungu,0,40,0,1,7,16,14,26,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Likoma,0,2,0,0,0,0,0,2,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Lilongwe,6,760,0,20,0,354,92,668,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Machinga,0,58,0,0,11,37,51,7,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Mangochi,0,125,0,0,0,81,96,29,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Mchinji,0,49,0,5,0,16,5,44,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Mulanje,0,32,0,1,0,17,10,22,2,,,,,,,,,,,,,,
Malawi,28 July 2020,Mwanza,1,22,0,1,0,13,9,13,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Mwanza PoE,0,173,0,0,0,173,173,0,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Mzimba ,0,105,0,2,0,22,28,77,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Mzimba North,1,472,0,10,5,208,11,461,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Neno,1,56,0,0,0,10,3,53,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Nkhata Bay,2,135,0,2,11,83,32,103,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Nkhotakota,0,34,0,0,0,27,29,5,2,,,,,,,,,,,,,,
Malawi,28 July 2020,Nsanje,0,34,0,1,0,19,23,11,2,,,,,,,,,,,,,,
Malawi,28 July 2020,Ntcheu,0,39,0,0,4,28,28,11,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Ntchisi,0,2,0,0,0,0,0,2,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Phalombe,0,9,0,0,0,6,3,6,7,,,,,,,,,,,,,,
Malawi,28 July 2020,Rumphi,0,27,0,2,0,13,7,20,1,,,,,,,,,,,,,,
Malawi,28 July 2020,Salima,0,32,0,0,2,23,20,12,0,,,,,,,,,,,,,,
Malawi,28 July 2020,Thyolo,0,48,0,1,1,41,26,22,3,,,,,,,,,,,,,,
Malawi,28 July 2020,Zomba,0,96,0,4,1,25,29,67,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Balaka,0,38,0,1,0,25,34,4,3,,,,,,,,,,,,,,
Malawi,29 July 2020,Blantyre,43,1162,0,46,9,365,139,1023,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Chikwawa,0,26,0,0,0,23,22,4,7,,,,,,,,,,,,,,
Malawi,29 July 2020,Chiradzulu,0,17,0,0,0,14,12,5,4,,,,,,,,,,,,,,
Malawi,29 July 2020,Chitipa,1,49,0,2,2,40,6,43,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Dedza,0,31,0,0,0,24,24,7,8,,,,,,,,,,,,,,
Malawi,29 July 2020,Dowa,1,59,0,1,0,23,25,34,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Karonga,6,57,0,3,0,13,13,44,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Kasungu,2,42,0,1,0,16,14,28,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Likoma,0,2,0,0,0,0,0,2,3,,,,,,,,,,,,,,
Malawi,29 July 2020,Lilongwe,31,791,4,24,0,354,92,699,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Machinga,0,58,0,0,0,37,51,7,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Mangochi,0,125,0,0,7,88,96,29,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Mchinji,0,49,0,5,0,16,5,44,4,,,,,,,,,,,,,,
Malawi,29 July 2020,Mulanje,0,32,0,1,0,17,10,22,3,,,,,,,,,,,,,,
Malawi,29 July 2020,Mwanza,0,22,0,1,0,13,9,13,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Mwanza PoE,19,192,0,0,0,173,192,0,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Mzimba North,6,478,0,10,7,215,11,467,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Mzimba South,2,107,0,2,0,22,28,79,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Neno,0,56,0,0,4,14,3,53,1,,,,,,,,,,,,,,
Malawi,29 July 2020,Nkhata Bay,1,136,0,2,0,83,32,104,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Nkhotakota,2,36,0,0,0,27,29,7,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Nsanje,0,34,0,1,0,19,23,11,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Ntcheu,2,41,0,0,1,29,28,13,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Ntchisi,0,2,0,0,0,0,0,2,4,,,,,,,,,,,,,,
Malawi,29 July 2020,Phalombe,0,9,0,0,1,7,3,6,8,,,,,,,,,,,,,,
Malawi,29 July 2020,Rumphi,0,27,0,2,0,13,7,20,2,,,,,,,,,,,,,,
Malawi,29 July 2020,Salima,2,32,0,0,0,23,20,12,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Thyolo,2,50,0,1,0,41,26,24,0,,,,,,,,,,,,,,
Malawi,29 July 2020,Zomba,0,96,0,4,1,26,29,67,3,,,,,,,,,,,,,,
Malawi,30 July 2020,Balaka,1,39,0,1,0,25,34,5,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Blantyre,16,1180,2,48,18,383,139,1041,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Chikwawa,0,26,0,0,0,23,22,4,7,,,,,,,,,,,,,,
Malawi,30 July 2020,Chiradzulu,1,18,0,0,0,14,12,6,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Chitipa,0,49,0,2,0,40,6,43,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Dedza,1,32,0,0,0,24,24,8,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Dowa,0,59,0,1,18,41,25,34,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Karonga,12,69,0,3,0,13,13,56,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Kasungu,0,42,0,1,0,16,14,28,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Likoma,1,3,0,0,0,0,0,3,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Lilongwe,59,850,0,24,3,357,92,758,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Machinga,0,58,0,0,0,37,51,7,3,,,,,,,,,,,,,,
Malawi,30 July 2020,Mangochi,1,126,0,0,7,95,96,30,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Mchinji,1,50,0,5,0,16,5,45,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Mulanje,0,32,0,1,0,17,10,22,4,,,,,,,,,,,,,,
Malawi,30 July 2020,Mwanza,0,22,0,1,0,13,9,13,2,,,,,,,,,,,,,,
Malawi,30 July 2020,Mwanza PoE,0,192,0,0,0,173,192,0,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Mzimba North,3,481,0,10,0,215,11,470,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Mzimba South,1,108,0,2,0,22,28,80,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Neno,0,56,0,0,0,14,3,53,2,,,,,,,,,,,,,,
Malawi,30 July 2020,Nkhata Bay,3,139,0,2,0,83,32,107,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Nkhotakota,0,36,0,0,0,27,29,7,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Nsanje,0,34,0,1,0,19,23,11,3,,,,,,,,,,,,,,
Malawi,30 July 2020,Ntcheu,1,42,0,0,0,29,28,14,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Ntchisi,0,2,0,0,0,0,0,2,5,,,,,,,,,,,,,,
Malawi,30 July 2020,Phalombe,0,9,0,0,0,7,3,6,9,,,,,,,,,,,,,,
Malawi,30 July 2020,Rumphi,2,29,0,2,0,13,7,22,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Salima,4,36,0,0,0,23,20,16,0,,,,,,,,,,,,,,
Malawi,30 July 2020,Thyolo,0,50,0,1,0,41,26,24,1,,,,,,,,,,,,,,
Malawi,30 July 2020,Zomba,16,112,0,4,1,27,29,83,0,,,,,,,,,,,,,,
Malawi,31 July 2020,Balaka,0,39,0,1,0,25,34,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Blantyre,47,1227,3,51,53,436,139,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Chikwawa,0,26,0,0,0,23,22,7,,,,,,,,,,,,,,,
Malawi,31 July 2020,Chiradzulu,1,19,0,0,0,14,12,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Chitipa,0,49,0,2,1,41,6,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Dedza,0,32,0,0,0,24,24,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Dowa,0,59,0,1,0,41,25,2,,,,,,,,,,,,,,,
Malawi,31 July 2020,Karonga,0,69,0,3,5,18,13,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Kasungu,1,43,0,1,0,16,14,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Likoma,0,3,0,0,,0,0,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Lilongwe,25,875,0,24,0,357,92,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Machinga,0,58,0,0,0,37,51,3,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mangochi,0,126,0,0,0,95,96,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mchinji,0,50,0,5,0,16,5,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mulanje,0,32,0,1,4,21,10,5,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mwanza,0,22,0,1,0,13,9,2,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mwanza PoE,10,202,0,0,0,173,202,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mzimba North,2,483,0,10,0,215,11,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Mzimba South,4,112,0,2,0,22,28,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Neno,1,57,0,0,0,14,3,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Nkhata Bay,0,139,0,2,2,85,32,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Nkhotakota,1,37,1,1,0,27,29,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Nsanje,1,35,0,1,0,19,23,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Ntcheu,0,42,0,0,2,31,28,1,,,,,,,,,,,,,,,
Malawi,31 July 2020,Ntchisi,0,2,0,0,1,1,0,5,,,,,,,,,,,,,,,
Malawi,31 July 2020,Phalombe,0,9,1,1,0,7,3,9,,,,,,,,,,,,,,,
Malawi,31 July 2020,Rumphi,0,29,0,2,0,13,7,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Salima,1,37,0,0,0,23,20,0,,,,,,,,,,,,,,,
Malawi,31 July 2020,Thyolo,0,50,0,1,0,41,26,3,,,,,,,,,,,,,,,
Malawi,31 July 2020,Zomba,3,115,0,4,0,27,29,0,,,,,,,,,,,,,,,
Malawi,1 August 2020,Balaka,1,40,0,1,0,25,34,6,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Blantyre,60,1287,0,51,14,450,139,1148,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Chikwawa,0,28,0,0,0,23,22,6,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Chiradzulu,1,20,0,0,0,14,12,8,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Chitipa,1,50,0,2,0,41,6,44,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Dedza,0,32,0,0,0,24,24,8,2,,,,,,,,,,,,,,
Malawi,1 August 2020,Dowa,1,60,0,1,1,42,25,35,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Karonga,0,69,0,3,3,21,13,56,2,,,,,,,,,,,,,,
Malawi,1 August 2020,Kasungu,0,43,0,1,3,19,14,29,1,,,,,,,,,,,,,,
Malawi,1 August 2020,Likoma,1,4,1,1,0,0,0,4,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Lilongwe,22,897,5,29,0,357,92,805,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Machinga,0,58,0,0,0,37,51,7,4,,,,,,,,,,,,,,
Malawi,1 August 2020,Mangochi,1,127,0,0,0,95,96,31,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Mchinji,0,50,0,5,2,18,5,45,2,,,,,,,,,,,,,,
Malawi,1 August 2020,Mulanje,0,32,0,1,6,27,10,22,6,,,,,,,,,,,,,,
Malawi,1 August 2020,Mwanza,0,22,0,1,0,13,9,13,2,,,,,,,,,,,,,,
Malawi,1 August 2020,Mwanza PoE,0,202,0,0,0,173,202,0,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Mzimba North,1,484,0,10,0,215,11,473,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Mzimba South,0,112,0,2,0,22,28,84,1,,,,,,,,,,,,,,
Malawi,1 August 2020,Neno,0,57,0,0,4,18,3,54,1,,,,,,,,,,,,,,
Malawi,1 August 2020,Nkhata Bay,14,153,0,2,4,89,32,121,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Nkhotakota,0,35,0,1,0,27,29,6,1,,,,,,,,,,,,,,
Malawi,1 August 2020,Nsanje,0,35,0,1,0,19,23,12,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Ntcheu,0,42,0,0,2,33,28,14,2,,,,,,,,,,,,,,
Malawi,1 August 2020,Ntchisi,0,2,0,0,0,1,0,2,5,,,,,,,,,,,,,,
Malawi,1 August 2020,Phalombe,0,9,0,1,0,7,3,6,10,,,,,,,,,,,,,,
Malawi,1 August 2020,Rumphi,0,29,0,2,0,13,7,22,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Salima,0,37,0,0,0,23,20,17,0,,,,,,,,,,,,,,
Malawi,1 August 2020,Thyolo,0,50,0,1,0,41,26,24,4,,,,,,,,,,,,,,
Malawi,1 August 2020,Zomba,5,120,0,4,0,27,29,91,0,,,,,,,,,,,,,,
Malawi,2 August 2020,Balaka,0,40,0,1,0,25,34,6,1,,,,,,,,,,,,,,
Malawi,2 August 2020,Blantyre,19,1306,2,53,0,450,139,1167,0,,,,,,,,,,,,,,
Malawi,2 August 2020,Chikwawa,2,30,0,0,0,23,22,8,0,,,,,,,,,,,,,,
Malawi,2 August 2020,Chiradzulu,0,20,0,0,0,14,12,8,1,,,,,,,,,,,,,,
Malawi,2 August 2020,Chitipa,0,50,0,2,1,42,6,44,2,,,,,,,,,,,,,,
Malawi,2 August 2020,Dedza,0,32,0,0,1,25,24,8,3,,,,,,,,,,,,,,
Malawi,2 August 2020,Dowa,0,60,1,2,0,42,25,35,1,,,,,,,,,,,,,,
Malawi,2 August 2020,Karonga,0,69,0,3,0,21,13,56,3,,,,,,,,,,,,,,
Malawi,2 August 2020,Kasungu,0,43,0,1,0,19,14,29,2,,,,,,,,,,,,,,
Malawi,2 August 2020,Likoma,0,4,0,1,0,0,0,4,2,,,,,,,,,,,,,,
